dname,sname,date,timestamp,minutes
S118,ET2,2026-02-02,2026-02-02 08:32:47,512
S118,ET2,2026-02-03,2026-02-03 08:33:41,513
S118,ET2,2026-02-04,2026-02-04 08:36:01,516
S118,ET2,2026-02-05,2026-02-05 08:40:41,520
S118,ET2,2026-02-06,2026-02-06 08:43:31,523
S119,ET1,2025-09-02,2025-09-02 09:28:11,568
S119,ET1,2025-09-03,2025-09-03 09:08:18,548
S119,ET1,2025-09-04,2025-09-04 09:18:24,558
S119,ET1,2025-09-08,2025-09-08 09:16:15,556
S119,ET1,2025-09-09,2025-09-09 09:17:37,557
S119,ET1,2025-09-10,2025-09-10 09:14:53,554
S119,ET1,2025-09-11,2025-09-11 09:27:12,567
S119,ET1,2025-09-12,2025-09-12 09:16:52,556
S119,ET1,2025-09-15,2025-09-15 09:04:13,544
S119,ET1,2025-09-17,2025-09-17 09:21:49,561
S119,ET1,2025-09-19,2025-09-19 09:24:50,564
S119,ET1,2025-09-22,2025-09-22 12:29:10,749
S119,ET1,2025-09-23,2025-09-23 09:14:47,554
S119,ET1,2025-09-25,2025-09-25 09:21:49,561
S119,ET1,2025-09-26,2025-09-26 09:17:28,557
S119,ET1,2025-11-07,2025-11-07 08:53:08,533
S119,ET1,2025-11-08,2025-11-08 08:59:04,539
S119,ET1,2025-12-02,2025-12-02 09:04:56,544
S119,ET1,2025-12-06,2025-12-06 09:12:41,552
S119,ET1,2025-12-09,2025-12-09 09:05:00,545
S119,ET1,2026-01-07,2026-01-07 09:09:13,549
S119,ET1,2026-01-19,2026-01-19 10:06:47,606
S119,ET1,2026-01-31,2026-01-31 09:08:03,548
S119,ET1,2026-02-02,2026-02-02 09:20:18,560
S119,ET1,2026-02-03,2026-02-03 09:18:29,558
S119,ET2,2025-09-02,2025-09-02 09:28:14,568
S119,ET2,2025-09-09,2025-09-09 09:19:01,559
S119,ET2,2025-09-11,2025-09-11 09:27:14,567
S119,ET2,2025-09-17,2025-09-17 09:21:51,561
S119,ET2,2025-09-19,2025-09-19 09:24:52,564
S119,ET2,2025-09-22,2025-09-22 12:29:10,749
S119,ET2,2025-09-25,2025-09-25 09:21:49,561
S119,ET2,2025-10-06,2025-10-06 09:18:23,558
S119,ET2,2025-10-07,2025-10-07 09:15:57,555
S119,ET2,2025-10-08,2025-10-08 12:30:31,750
S119,ET2,2025-10-09,2025-10-09 09:18:49,558
S119,ET2,2025-10-10,2025-10-10 09:16:57,556
S119,ET2,2025-10-13,2025-10-13 09:20:56,560
S119,ET2,2025-10-15,2025-10-15 16:34:14,994
S119,ET2,2025-10-16,2025-10-16 09:00:14,540
S119,ET2,2025-10-17,2025-10-17 09:19:58,559
S119,ET2,2025-10-22,2025-10-22 09:12:32,552
S119,ET2,2025-10-23,2025-10-23 09:25:03,565
S119,ET2,2025-10-25,2025-10-25 09:08:07,548
S119,ET2,2025-10-27,2025-10-27 09:23:56,563
S119,ET2,2025-10-29,2025-10-29 09:21:18,561
S119,ET2,2025-10-30,2025-10-30 09:02:06,542
S119,ET2,2025-10-31,2025-10-31 09:17:06,557
S119,ET2,2025-11-01,2025-11-01 09:17:18,557
S119,ET2,2025-11-03,2025-11-03 09:18:04,558
S119,ET2,2025-11-06,2025-11-06 09:24:54,564
S119,ET2,2025-11-07,2025-11-07 08:53:08,533
S119,ET2,2025-11-12,2025-11-12 09:04:48,544
S119,ET2,2025-12-06,2025-12-06 09:13:00,553
S119,ET2,2025-12-09,2025-12-09 09:04:38,544
S119,ET2,2026-01-07,2026-01-07 09:09:13,549
S119,ET2,2026-01-19,2026-01-19 10:06:47,606
S119,ET2,2026-02-03,2026-02-03 09:18:35,558
S120,ET1,2025-09-02,2025-09-02 09:32:31,572
S120,ET1,2025-09-03,2025-09-03 09:28:05,568
S120,ET1,2025-09-04,2025-09-04 09:28:49,568
S120,ET1,2025-09-08,2025-09-08 09:35:27,575
S120,ET1,2025-09-09,2025-09-09 09:30:25,570
S120,ET1,2025-09-10,2025-09-10 09:32:23,572
S120,ET1,2025-09-12,2025-09-12 09:26:52,566
S120,ET1,2025-09-15,2025-09-15 09:24:33,564
S120,ET1,2025-09-17,2025-09-17 09:22:28,562
S120,ET1,2025-09-18,2025-09-18 09:21:41,561
S120,ET1,2025-09-19,2025-09-19 09:21:20,561
S120,ET1,2025-09-23,2025-09-23 09:24:44,564
S120,ET1,2025-09-25,2025-09-25 09:33:00,573
S120,ET1,2025-09-26,2025-09-26 09:25:48,565
S120,ET1,2025-11-07,2025-11-07 12:27:49,747
S120,ET1,2025-11-08,2025-11-08 09:31:42,571
S120,ET1,2025-11-12,2025-11-12 09:13:14,553
S120,ET1,2025-12-05,2025-12-05 09:02:02,542
S120,ET1,2026-01-12,2026-01-12 09:21:37,561
S120,ET1,2026-01-14,2026-01-14 09:16:17,556
S120,ET1,2026-01-19,2026-01-19 09:50:55,590
S120,ET1,2026-01-31,2026-01-31 09:26:17,566
S120,ET1,2026-02-03,2026-02-03 09:23:19,563
S120,ET1,2026-02-04,2026-02-04 09:11:54,551
S120,ET1,2026-02-05,2026-02-05 09:22:01,562
S120,ET1,2026-02-06,2026-02-06 09:26:23,566
S120,ET2,2025-09-02,2025-09-02 09:32:35,572
S120,ET2,2025-09-03,2025-09-03 09:28:05,568
S120,ET2,2025-09-04,2025-09-04 09:28:49,568
S120,ET2,2025-09-08,2025-09-08 09:35:26,575
S120,ET2,2025-09-09,2025-09-09 09:30:28,570
S120,ET2,2025-09-12,2025-09-12 09:26:51,566
S120,ET2,2025-09-13,2025-09-13 09:26:22,566
S120,ET2,2025-09-17,2025-09-17 09:22:24,562
S120,ET2,2025-09-18,2025-09-18 09:21:42,561
S120,ET2,2025-09-19,2025-09-19 09:21:18,561
S120,ET2,2025-09-22,2025-09-22 10:17:05,617
S120,ET2,2025-09-23,2025-09-23 09:24:44,564
S120,ET2,2025-09-25,2025-09-25 09:33:00,573
S120,ET2,2025-09-26,2025-09-26 09:25:48,565
S120,ET2,2025-10-06,2025-10-06 09:24:07,564
S120,ET2,2025-10-07,2025-10-07 09:24:31,564
S120,ET2,2025-10-08,2025-10-08 09:15:50,555
S120,ET2,2025-10-09,2025-10-09 09:29:43,569
S120,ET2,2025-10-10,2025-10-10 09:17:22,557
S120,ET2,2025-10-13,2025-10-13 09:26:16,566
S120,ET2,2025-10-15,2025-10-15 16:33:59,993
S120,ET2,2025-10-16,2025-10-16 09:30:06,570
S120,ET2,2025-10-17,2025-10-17 09:28:22,568
S120,ET2,2025-10-25,2025-10-25 09:30:12,570
S120,ET2,2025-10-31,2025-10-31 09:27:22,567
S120,ET2,2025-11-01,2025-11-01 09:23:26,563
S120,ET2,2025-11-03,2025-11-03 09:25:47,565
S120,ET2,2025-11-06,2025-11-06 09:24:28,564
S120,ET2,2025-11-07,2025-11-07 12:27:49,747
S120,ET2,2025-11-08,2025-11-08 09:31:42,571
S120,ET2,2025-11-12,2025-11-12 09:13:14,553
S120,ET2,2025-12-05,2025-12-05 09:02:02,542
S120,ET2,2026-01-12,2026-01-12 09:21:37,561
S120,ET2,2026-01-14,2026-01-14 09:16:17,556
S120,ET2,2026-01-19,2026-01-19 09:50:55,590
S120,ET2,2026-01-31,2026-01-31 09:26:17,566
S120,ET2,2026-02-05,2026-02-05 09:22:06,562
S120,ET2,2026-02-06,2026-02-06 09:26:23,566
S121,ET1,2025-09-02,2025-09-02 09:17:26,557
S121,ET1,2025-09-03,2025-09-03 08:35:30,515
S121,ET1,2025-09-04,2025-09-04 08:48:40,528
S121,ET1,2025-09-09,2025-09-09 09:13:39,553
S121,ET1,2025-09-10,2025-09-10 09:20:43,560
S121,ET1,2025-09-11,2025-09-11 09:05:00,545
S121,ET1,2025-09-13,2025-09-13 09:03:23,543
S121,ET1,2025-09-15,2025-09-15 09:08:05,548
S121,ET1,2025-09-17,2025-09-17 08:58:54,538
S121,ET1,2025-09-18,2025-09-18 09:03:33,543
S121,ET1,2025-09-19,2025-09-19 08:38:20,518
S121,ET1,2025-09-22,2025-09-22 12:28:39,748
S121,ET1,2025-09-23,2025-09-23 08:59:57,539
S121,ET1,2025-09-24,2025-09-24 08:49:38,529
S121,ET1,2025-09-25,2025-09-25 08:39:32,519
S121,ET1,2025-11-08,2025-11-08 09:03:15,543
S121,ET1,2025-11-10,2025-11-10 09:07:18,547
S121,ET1,2025-11-14,2025-11-14 08:58:04,538
S121,ET1,2025-11-17,2025-11-17 09:09:11,549
S121,ET1,2025-11-18,2025-11-18 08:41:56,521
S121,ET1,2025-11-19,2025-11-19 08:45:27,525
S121,ET1,2025-11-20,2025-11-20 08:59:54,539
S121,ET1,2025-11-24,2025-11-24 09:04:51,544
S121,ET1,2025-11-25,2025-11-25 08:35:57,515
S121,ET1,2025-11-26,2025-11-26 08:57:06,537
S121,ET1,2025-11-27,2025-11-27 08:45:41,525
S121,ET1,2025-12-01,2025-12-01 09:04:44,544
S121,ET1,2025-12-03,2025-12-03 09:05:39,545
S121,ET1,2025-12-06,2025-12-06 09:00:30,540
S121,ET1,2025-12-09,2025-12-09 08:49:07,529
S121,ET1,2025-12-15,2025-12-15 09:03:11,543
S121,ET1,2025-12-18,2025-12-18 08:59:10,539
S121,ET1,2025-12-22,2025-12-22 09:08:09,548
S121,ET1,2025-12-23,2025-12-23 08:55:00,535
S121,ET1,2026-01-05,2026-01-05 09:02:13,542
S121,ET1,2026-01-06,2026-01-06 08:48:33,528
S121,ET1,2026-01-08,2026-01-08 08:56:08,536
S121,ET1,2026-01-09,2026-01-09 08:37:36,517
S121,ET1,2026-01-10,2026-01-10 08:59:28,539
S121,ET1,2026-01-12,2026-01-12 09:08:25,548
S121,ET1,2026-01-13,2026-01-13 09:01:35,541
S121,ET1,2026-01-19,2026-01-19 09:08:51,548
S121,ET1,2026-01-20,2026-01-20 09:02:17,542
S121,ET1,2026-01-22,2026-01-22 09:05:55,545
S121,ET1,2026-01-23,2026-01-23 09:04:28,544
S121,ET1,2026-01-28,2026-01-28 09:02:05,542
S121,ET1,2026-01-29,2026-01-29 08:47:14,527
S121,ET1,2026-01-30,2026-01-30 08:52:38,532
S121,ET1,2026-02-02,2026-02-02 09:16:37,556
S121,ET1,2026-02-04,2026-02-04 08:58:02,538
S121,ET1,2026-02-05,2026-02-05 09:16:10,556
S121,ET1,2026-02-06,2026-02-06 08:57:47,537
S121,ET2,2025-09-02,2025-09-02 09:13:00,553
S121,ET2,2025-09-04,2025-09-04 08:48:41,528
S121,ET2,2025-09-09,2025-09-09 09:13:44,553
S121,ET2,2025-09-11,2025-09-11 09:05:12,545
S121,ET2,2025-09-12,2025-09-12 08:47:10,527
S121,ET2,2025-09-13,2025-09-13 09:03:22,543
S121,ET2,2025-09-15,2025-09-15 09:07:46,547
S121,ET2,2025-09-18,2025-09-18 09:03:31,543
S121,ET2,2025-09-19,2025-09-19 08:38:12,518
S121,ET2,2025-09-22,2025-09-22 12:28:39,748
S121,ET2,2025-09-23,2025-09-23 08:59:57,539
S121,ET2,2025-09-24,2025-09-24 08:49:38,529
S121,ET2,2025-09-25,2025-09-25 08:39:32,519
S121,ET2,2025-09-26,2025-09-26 08:58:12,538
S121,ET2,2025-10-06,2025-10-06 12:32:47,752
S121,ET2,2025-10-07,2025-10-07 08:52:35,532
S121,ET2,2025-10-09,2025-10-09 08:46:11,526
S121,ET2,2025-10-10,2025-10-10 08:32:19,512
S121,ET2,2025-10-13,2025-10-13 08:58:35,538
S121,ET2,2025-10-14,2025-10-14 08:42:18,522
S121,ET2,2025-10-15,2025-10-15 16:34:04,994
S121,ET2,2025-10-16,2025-10-16 08:51:22,531
S121,ET2,2025-10-17,2025-10-17 09:01:31,541
S121,ET2,2025-10-22,2025-10-22 09:06:07,546
S121,ET2,2025-10-23,2025-10-23 09:00:47,540
S121,ET2,2025-10-25,2025-10-25 08:58:15,538
S121,ET2,2025-10-29,2025-10-29 08:58:11,538
S121,ET2,2025-10-30,2025-10-30 09:02:31,542
S121,ET2,2025-10-31,2025-10-31 09:16:05,556
S121,ET2,2025-11-01,2025-11-01 08:58:10,538
S121,ET2,2025-11-03,2025-11-03 09:04:50,544
S121,ET2,2025-11-06,2025-11-06 09:17:53,557
S121,ET2,2025-11-10,2025-11-10 09:07:18,547
S121,ET2,2025-11-11,2025-11-11 09:00:16,540
S121,ET2,2025-11-12,2025-11-12 08:36:45,516
S121,ET2,2025-11-13,2025-11-13 09:01:10,541
S121,ET2,2025-11-14,2025-11-14 08:58:04,538
S121,ET2,2025-11-17,2025-11-17 09:09:20,549
S121,ET2,2025-11-18,2025-11-18 08:41:56,521
S121,ET2,2025-11-19,2025-11-19 08:45:27,525
S121,ET2,2025-11-20,2025-11-20 08:59:54,539
S121,ET2,2025-11-24,2025-11-24 09:04:51,544
S121,ET2,2025-11-25,2025-11-25 08:35:57,515
S121,ET2,2025-11-26,2025-11-26 08:57:06,537
S121,ET2,2025-11-27,2025-11-27 08:45:41,525
S121,ET2,2025-12-01,2025-12-01 09:04:44,544
S121,ET2,2025-12-02,2025-12-02 08:58:39,538
S121,ET2,2025-12-03,2025-12-03 09:05:39,545
S121,ET2,2025-12-04,2025-12-04 08:39:52,519
S121,ET2,2025-12-05,2025-12-05 09:01:51,541
S121,ET2,2025-12-06,2025-12-06 09:00:30,540
S121,ET2,2025-12-09,2025-12-09 08:49:07,529
S121,ET2,2025-12-13,2025-12-13 08:56:26,536
S121,ET2,2025-12-15,2025-12-15 09:03:11,543
S121,ET2,2025-12-16,2025-12-16 08:56:53,536
S121,ET2,2025-12-18,2025-12-18 08:59:10,539
S121,ET2,2025-12-20,2025-12-20 08:41:38,521
S121,ET2,2025-12-22,2025-12-22 09:08:09,548
S121,ET2,2025-12-23,2025-12-23 08:55:00,535
S121,ET2,2026-01-06,2026-01-06 08:48:33,528
S121,ET2,2026-01-07,2026-01-07 08:55:08,535
S121,ET2,2026-01-08,2026-01-08 08:56:08,536
S121,ET2,2026-01-09,2026-01-09 08:37:36,517
S121,ET2,2026-01-10,2026-01-10 08:59:28,539
S121,ET2,2026-01-12,2026-01-12 09:08:25,548
S121,ET2,2026-01-19,2026-01-19 09:08:51,548
S121,ET2,2026-01-20,2026-01-20 09:02:17,542
S121,ET2,2026-01-22,2026-01-22 09:05:55,545
S121,ET2,2026-01-23,2026-01-23 09:04:28,544
S121,ET2,2026-01-24,2026-01-24 08:59:45,539
S121,ET2,2026-01-27,2026-01-27 08:51:00,531
S121,ET2,2026-01-28,2026-01-28 09:02:05,542
S121,ET2,2026-01-29,2026-01-29 08:47:14,527
S121,ET2,2026-01-30,2026-01-30 08:52:38,532
S121,ET2,2026-02-02,2026-02-02 09:16:37,556
S121,ET2,2026-02-03,2026-02-03 08:53:21,533
S121,ET2,2026-02-04,2026-02-04 08:58:02,538
S121,ET2,2026-02-05,2026-02-05 09:16:10,556
S121,ET2,2026-02-06,2026-02-06 08:57:47,537
S122,ET1,2025-09-02,2025-09-02 08:58:23,538
S122,ET1,2025-09-03,2025-09-03 08:57:23,537
S122,ET1,2025-09-04,2025-09-04 08:52:05,532
S122,ET1,2025-09-08,2025-09-08 08:53:59,533
S122,ET1,2025-09-09,2025-09-09 09:14:46,554
S122,ET1,2025-09-12,2025-09-12 08:58:24,538
S122,ET1,2025-09-13,2025-09-13 08:53:55,533
S122,ET1,2025-09-15,2025-09-15 08:55:06,535
S122,ET1,2025-09-17,2025-09-17 08:51:44,531
S122,ET1,2025-09-18,2025-09-18 08:54:35,534
S122,ET1,2025-09-19,2025-09-19 08:55:51,535
S122,ET1,2025-09-23,2025-09-23 09:00:08,540
S122,ET1,2025-09-24,2025-09-24 08:53:33,533
S122,ET1,2025-09-25,2025-09-25 08:55:38,535
S122,ET1,2025-09-26,2025-09-26 08:58:07,538
S122,ET1,2025-11-07,2025-11-07 08:59:13,539
S122,ET1,2025-11-08,2025-11-08 08:47:58,527
S122,ET1,2025-11-10,2025-11-10 08:58:00,538
S122,ET1,2025-11-11,2025-11-11 09:00:02,540
S122,ET1,2025-11-12,2025-11-12 09:02:07,542
S122,ET1,2025-11-14,2025-11-14 09:04:44,544
S122,ET1,2025-11-17,2025-11-17 09:03:14,543
S122,ET1,2025-11-18,2025-11-18 08:57:03,537
S122,ET1,2025-11-19,2025-11-19 08:53:18,533
S122,ET1,2025-11-20,2025-11-20 08:53:53,533
S122,ET1,2025-11-21,2025-11-21 08:53:35,533
S122,ET1,2025-11-24,2025-11-24 09:09:00,549
S122,ET1,2025-11-25,2025-11-25 08:58:28,538
S122,ET1,2025-11-26,2025-11-26 09:02:57,542
S122,ET1,2025-11-27,2025-11-27 09:04:34,544
S122,ET1,2025-11-28,2025-11-28 09:02:03,542
S122,ET1,2025-12-01,2025-12-01 08:57:43,537
S122,ET1,2025-12-02,2025-12-02 08:57:04,537
S122,ET1,2025-12-03,2025-12-03 08:57:42,537
S122,ET1,2025-12-04,2025-12-04 09:04:59,544
S122,ET1,2025-12-05,2025-12-05 09:00:44,540
S122,ET1,2025-12-08,2025-12-08 09:01:03,541
S122,ET1,2025-12-09,2025-12-09 08:59:59,539
S122,ET1,2025-12-10,2025-12-10 09:01:25,541
S122,ET1,2025-12-11,2025-12-11 08:56:26,536
S122,ET1,2025-12-12,2025-12-12 08:53:26,533
S122,ET1,2025-12-13,2025-12-13 08:55:01,535
S122,ET1,2025-12-15,2025-12-15 08:59:26,539
S122,ET1,2025-12-16,2025-12-16 08:59:39,539
S122,ET1,2025-12-17,2025-12-17 08:57:30,537
S122,ET1,2025-12-18,2025-12-18 08:59:41,539
S122,ET1,2025-12-19,2025-12-19 08:54:24,534
S122,ET1,2025-12-20,2025-12-20 08:54:54,534
S122,ET1,2025-12-23,2025-12-23 09:02:19,542
S122,ET1,2026-01-05,2026-01-05 08:57:12,537
S122,ET1,2026-01-06,2026-01-06 08:58:04,538
S122,ET1,2026-01-07,2026-01-07 08:57:39,537
S122,ET1,2026-01-08,2026-01-08 08:57:38,537
S122,ET1,2026-01-09,2026-01-09 09:03:39,543
S122,ET1,2026-01-12,2026-01-12 08:53:09,533
S122,ET1,2026-01-13,2026-01-13 09:01:11,541
S122,ET1,2026-01-19,2026-01-19 09:01:09,541
S122,ET1,2026-01-20,2026-01-20 08:57:57,537
S122,ET1,2026-01-21,2026-01-21 09:04:14,544
S122,ET1,2026-01-22,2026-01-22 08:53:31,533
S122,ET1,2026-01-23,2026-01-23 08:54:49,534
S122,ET1,2026-01-27,2026-01-27 09:02:51,542
S122,ET1,2026-01-29,2026-01-29 08:55:49,535
S122,ET1,2026-01-30,2026-01-30 08:57:24,537
S122,ET1,2026-01-31,2026-01-31 08:58:27,538
S122,ET1,2026-02-02,2026-02-02 08:59:53,539
S122,ET1,2026-02-03,2026-02-03 08:55:22,535
S122,ET1,2026-02-04,2026-02-04 08:57:52,537
S122,ET1,2026-02-05,2026-02-05 09:00:37,540
S122,ET1,2026-02-06,2026-02-06 08:58:17,538
S122,ET2,2025-09-02,2025-09-02 08:58:35,538
S122,ET2,2025-09-03,2025-09-03 08:56:46,536
S122,ET2,2025-09-04,2025-09-04 08:52:05,532
S122,ET2,2025-09-08,2025-09-08 08:53:33,533
S122,ET2,2025-09-12,2025-09-12 08:58:02,538
S122,ET2,2025-09-13,2025-09-13 08:53:54,533
S122,ET2,2025-09-15,2025-09-15 08:54:49,534
S122,ET2,2025-09-17,2025-09-17 08:51:41,531
S122,ET2,2025-09-18,2025-09-18 08:54:33,534
S122,ET2,2025-09-19,2025-09-19 08:55:52,535
S122,ET2,2025-09-23,2025-09-23 09:00:08,540
S122,ET2,2025-09-24,2025-09-24 08:53:33,533
S122,ET2,2025-09-25,2025-09-25 08:55:38,535
S122,ET2,2025-09-26,2025-09-26 08:58:07,538
S122,ET2,2025-10-06,2025-10-06 09:03:12,543
S122,ET2,2025-10-07,2025-10-07 08:52:55,532
S122,ET2,2025-10-08,2025-10-08 08:53:53,533
S122,ET2,2025-10-09,2025-10-09 08:56:16,536
S122,ET2,2025-10-10,2025-10-10 08:58:50,538
S122,ET2,2025-10-13,2025-10-13 08:56:05,536
S122,ET2,2025-10-15,2025-10-15 16:00:04,960
S122,ET2,2025-10-16,2025-10-16 08:58:43,538
S122,ET2,2025-10-17,2025-10-17 09:01:26,541
S122,ET2,2025-10-22,2025-10-22 09:00:42,540
S122,ET2,2025-10-23,2025-10-23 08:59:21,539
S122,ET2,2025-10-25,2025-10-25 08:59:45,539
S122,ET2,2025-10-27,2025-10-27 09:05:44,545
S122,ET2,2025-10-30,2025-10-30 09:02:06,542
S122,ET2,2025-11-01,2025-11-01 08:46:35,526
S122,ET2,2025-11-06,2025-11-06 08:56:43,536
S122,ET2,2025-11-07,2025-11-07 08:59:13,539
S122,ET2,2025-11-08,2025-11-08 08:47:58,527
S122,ET2,2025-11-10,2025-11-10 08:58:00,538
S122,ET2,2025-11-11,2025-11-11 09:00:02,540
S122,ET2,2025-11-12,2025-11-12 09:02:07,542
S122,ET2,2025-11-14,2025-11-14 09:04:44,544
S122,ET2,2025-11-17,2025-11-17 09:03:14,543
S122,ET2,2025-11-18,2025-11-18 08:57:03,537
S122,ET2,2025-11-19,2025-11-19 08:53:18,533
S122,ET2,2025-11-20,2025-11-20 08:53:53,533
S122,ET2,2025-11-21,2025-11-21 08:53:35,533
S122,ET2,2025-11-24,2025-11-24 09:09:00,549
S122,ET2,2025-11-25,2025-11-25 08:58:28,538
S122,ET2,2025-11-26,2025-11-26 09:02:57,542
S122,ET2,2025-11-27,2025-11-27 09:04:34,544
S122,ET2,2025-11-28,2025-11-28 09:02:03,542
S122,ET2,2025-12-01,2025-12-01 08:57:43,537
S122,ET2,2025-12-02,2025-12-02 08:57:04,537
S122,ET2,2025-12-03,2025-12-03 08:57:42,537
S122,ET2,2025-12-04,2025-12-04 09:04:59,544
S122,ET2,2025-12-05,2025-12-05 09:00:44,540
S122,ET2,2025-12-08,2025-12-08 09:01:03,541
S122,ET2,2025-12-09,2025-12-09 08:59:59,539
S122,ET2,2025-12-10,2025-12-10 09:01:25,541
S122,ET2,2025-12-11,2025-12-11 08:56:26,536
S122,ET2,2025-12-12,2025-12-12 08:53:26,533
S122,ET2,2025-12-13,2025-12-13 08:55:01,535
S122,ET2,2025-12-15,2025-12-15 08:59:26,539
S122,ET2,2025-12-16,2025-12-16 08:59:39,539
S122,ET2,2025-12-17,2025-12-17 08:57:30,537
S122,ET2,2025-12-18,2025-12-18 08:59:41,539
S122,ET2,2025-12-20,2025-12-20 08:54:54,534
S122,ET2,2025-12-23,2025-12-23 09:02:19,542
S122,ET2,2026-01-05,2026-01-05 08:57:12,537
S122,ET2,2026-01-06,2026-01-06 08:58:04,538
S122,ET2,2026-01-07,2026-01-07 08:57:39,537
S122,ET2,2026-01-08,2026-01-08 08:57:38,537
S122,ET2,2026-01-09,2026-01-09 09:03:39,543
S122,ET2,2026-01-10,2026-01-10 08:55:57,535
S122,ET2,2026-01-12,2026-01-12 08:53:09,533
S122,ET2,2026-01-13,2026-01-13 09:01:11,541
S122,ET2,2026-01-19,2026-01-19 09:01:09,541
S122,ET2,2026-01-20,2026-01-20 08:57:57,537
S122,ET2,2026-01-21,2026-01-21 09:04:14,544
S122,ET2,2026-01-22,2026-01-22 08:53:31,533
S122,ET2,2026-01-23,2026-01-23 08:54:49,534
S122,ET2,2026-01-24,2026-01-24 08:54:25,534
S122,ET2,2026-01-27,2026-01-27 09:02:51,542
S122,ET2,2026-01-29,2026-01-29 08:55:49,535
S122,ET2,2026-01-30,2026-01-30 08:57:24,537
S122,ET2,2026-01-31,2026-01-31 08:58:27,538
S122,ET2,2026-02-02,2026-02-02 08:59:53,539
S122,ET2,2026-02-03,2026-02-03 08:55:22,535
S122,ET2,2026-02-04,2026-02-04 08:57:52,537
S122,ET2,2026-02-05,2026-02-05 09:00:37,540
S122,ET2,2026-02-06,2026-02-06 08:58:17,538
S123,ET1,2025-09-09,2025-09-09 05:30:53,330
S123,ET2,2025-09-01,2025-09-01 13:07:45,787
S123,ET2,2025-09-02,2025-09-02 07:37:16,457
S123,ET2,2025-09-03,2025-09-03 08:44:26,524
S123,ET2,2025-09-04,2025-09-04 07:36:15,456
S123,ET2,2025-09-06,2025-09-06 05:30:03,330
S123,ET2,2025-09-08,2025-09-08 13:38:53,818
S123,ET2,2025-09-09,2025-09-09 07:07:36,427
S123,ET2,2025-09-10,2025-09-10 08:27:57,507
S123,ET2,2025-09-17,2025-09-17 08:51:26,531
S123,ET2,2025-09-18,2025-09-18 10:58:55,658
S123,ET2,2025-09-19,2025-09-19 11:23:17,683
S123,ET2,2025-09-22,2025-09-22 09:52:15,592
S123,ET2,2025-09-23,2025-09-23 08:59:53,539
S123,ET2,2025-09-25,2025-09-25 08:31:32,511
S123,ET2,2025-09-26,2025-09-26 09:25:33,565
S123,ET2,2025-09-27,2025-09-27 09:32:30,572
S123,ET2,2025-09-29,2025-09-29 09:06:01,546
S123,ET2,2025-09-30,2025-09-30 08:54:29,534
S123,ET2,2025-10-01,2025-10-01 09:41:08,581
S123,ET2,2025-10-06,2025-10-06 08:34:55,514
S123,ET2,2025-10-07,2025-10-07 10:57:54,657
S123,ET2,2025-10-08,2025-10-08 08:58:58,538
S123,ET2,2025-10-09,2025-10-09 08:56:32,536
S123,ET2,2025-10-10,2025-10-10 07:41:28,461
S123,ET2,2025-10-11,2025-10-11 11:30:40,690
S123,ET2,2025-10-13,2025-10-13 08:51:15,531
S123,ET2,2025-10-15,2025-10-15 17:19:39,1039
S123,ET2,2025-10-16,2025-10-16 08:40:27,520
S123,ET2,2025-10-17,2025-10-17 07:42:40,462
S123,ET2,2025-10-18,2025-10-18 10:58:55,658
S123,ET2,2025-10-22,2025-10-22 12:33:27,753
S123,ET2,2025-10-23,2025-10-23 07:24:05,444
S123,ET2,2025-10-25,2025-10-25 08:51:30,531
S123,ET2,2025-10-31,2025-10-31 10:15:49,615
S123,ET2,2025-11-01,2025-11-01 08:53:40,533
S123,ET2,2025-11-03,2025-11-03 08:59:03,539
S123,ET2,2025-11-06,2025-11-06 09:45:29,585
S123,ET2,2025-11-07,2025-11-07 08:58:43,538
S123,ET2,2025-11-08,2025-11-08 08:55:43,535
S123,ET2,2025-11-09,2025-11-09 15:13:10,913
S123,ET2,2025-11-10,2025-11-10 06:17:58,377
S123,ET2,2025-11-11,2025-11-11 05:44:44,344
S123,ET2,2025-11-13,2025-11-13 08:57:04,537
S123,ET2,2025-11-14,2025-11-14 08:58:14,538
S123,ET2,2025-11-15,2025-11-15 15:20:14,920
S123,ET2,2025-11-16,2025-11-16 16:03:47,963
S123,ET2,2025-11-17,2025-11-17 05:30:36,330
S123,ET2,2025-11-19,2025-11-19 07:17:21,437
S123,ET2,2025-11-20,2025-11-20 09:02:16,542
S123,ET2,2025-11-24,2025-11-24 08:10:48,490
S123,ET2,2025-11-25,2025-11-25 09:54:00,594
S123,ET2,2025-11-26,2025-11-26 09:04:38,544
S123,ET2,2025-11-27,2025-11-27 08:44:56,524
S123,ET2,2025-11-28,2025-11-28 08:52:01,532
S123,ET2,2025-11-29,2025-11-29 10:06:23,606
S123,ET2,2025-11-30,2025-11-30 10:57:15,657
S123,ET2,2025-12-01,2025-12-01 07:40:11,460
S123,ET2,2025-12-02,2025-12-02 09:09:14,549
S123,ET2,2025-12-03,2025-12-03 08:51:51,531
S123,ET2,2025-12-04,2025-12-04 07:45:12,465
S123,ET2,2025-12-05,2025-12-05 07:33:22,453
S123,ET2,2025-12-06,2025-12-06 08:55:05,535
S123,ET2,2025-12-07,2025-12-07 09:30:00,570
S123,ET2,2025-12-08,2025-12-08 05:46:56,346
S123,ET2,2025-12-09,2025-12-09 06:26:29,386
S123,ET2,2025-12-10,2025-12-10 05:31:31,331
S123,ET2,2025-12-11,2025-12-11 06:36:56,396
