person,device,date,timestamp
S162,ET1,2025-11-13,2025-11-13 08:59:14
S162,ET1,2025-11-14,2025-11-14 08:56:19
S162,ET1,2025-11-17,2025-11-17 09:03:55
S162,ET1,2025-11-18,2025-11-18 08:59:53
S162,ET1,2025-11-19,2025-11-19 08:55:53
S162,ET1,2025-11-20,2025-11-20 08:55:09
S162,ET1,2025-11-21,2025-11-21 08:57:35
S162,ET1,2025-12-04,2025-12-04 09:47:07
S162,ET1,2025-12-05,2025-12-05 09:42:30
S162,ET1,2025-12-06,2025-12-06 09:39:23
S162,ET1,2025-12-08,2025-12-08 09:06:15
S162,ET1,2025-12-09,2025-12-09 09:00:49
S162,ET1,2025-12-10,2025-12-10 08:59:32
S162,ET1,2025-12-12,2025-12-12 08:57:56
S162,ET1,2025-12-13,2025-12-13 09:01:47
S162,ET1,2025-12-15,2025-12-15 08:57:25
S162,ET1,2025-12-16,2025-12-16 09:00:44
S162,ET1,2025-12-20,2025-12-20 09:37:35
S162,ET1,2025-12-22,2025-12-22 08:59:42
S162,ET1,2025-12-23,2025-12-23 09:00:25
S162,ET1,2026-01-05,2026-01-05 09:02:44
S162,ET1,2026-01-07,2026-01-07 08:48:48
S162,ET1,2026-01-08,2026-01-08 08:59:23
S162,ET1,2026-01-09,2026-01-09 08:59:53
S162,ET1,2026-01-10,2026-01-10 08:58:07
S162,ET1,2026-01-12,2026-01-12 09:00:49
S162,ET1,2026-01-13,2026-01-13 08:55:59
S162,ET1,2026-01-19,2026-01-19 09:00:17
S162,ET1,2026-01-20,2026-01-20 09:02:11
S162,ET1,2026-01-21,2026-01-21 08:55:40
S162,ET1,2026-01-22,2026-01-22 08:56:55
S162,ET1,2026-01-23,2026-01-23 09:01:25
S162,ET1,2026-01-24,2026-01-24 08:56:01
S162,ET1,2026-01-27,2026-01-27 09:04:12
S162,ET1,2026-01-29,2026-01-29 09:00:26
S162,ET1,2026-01-30,2026-01-30 09:00:29
S162,ET1,2026-01-31,2026-01-31 08:56:46
S162,ET1,2026-02-02,2026-02-02 09:00:34
S162,ET1,2026-02-03,2026-02-03 08:58:57
S162,ET1,2026-02-05,2026-02-05 08:53:26
S162,ET1,2026-02-06,2026-02-06 08:56:37
S162,ET2,2025-09-02,2025-09-02 08:50:34
S162,ET2,2025-09-03,2025-09-03 08:51:35
S162,ET2,2025-09-04,2025-09-04 09:04:33
S162,ET2,2025-09-08,2025-09-08 09:00:16
S162,ET2,2025-09-09,2025-09-09 09:13:47
S162,ET2,2025-09-10,2025-09-10 08:51:05
S162,ET2,2025-09-11,2025-09-11 08:55:04
S162,ET2,2025-09-12,2025-09-12 08:52:35
S162,ET2,2025-09-13,2025-09-13 08:51:42
S162,ET2,2025-09-15,2025-09-15 08:59:34
S162,ET2,2025-09-17,2025-09-17 08:53:02
S162,ET2,2025-09-18,2025-09-18 08:56:39
S162,ET2,2025-09-19,2025-09-19 08:59:01
S162,ET2,2025-09-23,2025-09-23 08:53:41
S162,ET2,2025-09-24,2025-09-24 08:54:13
S162,ET2,2025-09-25,2025-09-25 08:47:37
S162,ET2,2025-10-06,2025-10-06 08:53:51
S162,ET2,2025-10-07,2025-10-07 08:54:45
S162,ET2,2025-10-08,2025-10-08 08:59:43
S162,ET2,2025-10-09,2025-10-09 08:59:32
S162,ET2,2025-10-10,2025-10-10 08:55:50
S162,ET2,2025-10-13,2025-10-13 08:58:35
S162,ET2,2025-10-15,2025-10-15 15:59:57
S162,ET2,2025-10-16,2025-10-16 08:55:08
S162,ET2,2025-10-17,2025-10-17 08:50:06
S162,ET2,2025-10-23,2025-10-23 09:15:48
S162,ET2,2025-10-25,2025-10-25 08:52:50
S162,ET2,2025-10-27,2025-10-27 09:03:25
S162,ET2,2025-10-29,2025-10-29 08:44:21
S162,ET2,2025-10-30,2025-10-30 08:51:10
S162,ET2,2025-10-31,2025-10-31 08:45:44
S162,ET2,2025-11-01,2025-11-01 08:43:49
S162,ET2,2025-11-03,2025-11-03 08:48:52
S162,ET2,2025-11-06,2025-11-06 08:53:48
S162,ET2,2025-11-07,2025-11-07 08:51:42
S162,ET2,2025-11-08,2025-11-08 08:48:13
S162,ET2,2025-11-10,2025-11-10 08:50:10
S162,ET2,2025-11-11,2025-11-11 08:45:25
S162,ET2,2025-11-12,2025-11-12 08:53:56
S162,ET2,2025-11-13,2025-11-13 08:59:14
S162,ET2,2025-11-14,2025-11-14 08:56:19
S162,ET2,2025-11-17,2025-11-17 09:03:55
S162,ET2,2025-11-18,2025-11-18 08:59:53
S162,ET2,2025-11-19,2025-11-19 08:55:53
S162,ET2,2025-11-20,2025-11-20 08:55:09
S162,ET2,2025-11-21,2025-11-21 08:57:35
S162,ET2,2025-12-04,2025-12-04 09:47:07
S162,ET2,2025-12-05,2025-12-05 09:42:30
S162,ET2,2025-12-06,2025-12-06 09:39:23
S162,ET2,2025-12-08,2025-12-08 09:06:15
S162,ET2,2025-12-09,2025-12-09 09:00:49
S162,ET2,2025-12-10,2025-12-10 08:59:32
S162,ET2,2025-12-11,2025-12-11 09:00:52
S162,ET2,2025-12-12,2025-12-12 08:57:56
S162,ET2,2025-12-13,2025-12-13 09:01:47
S162,ET2,2025-12-15,2025-12-15 08:57:25
S162,ET2,2025-12-16,2025-12-16 09:00:44
S162,ET2,2025-12-20,2025-12-20 09:37:35
S162,ET2,2025-12-22,2025-12-22 08:59:42
S162,ET2,2025-12-23,2025-12-23 09:00:25
S162,ET2,2026-01-05,2026-01-05 09:02:44
S162,ET2,2026-01-06,2026-01-06 08:58:44
S162,ET2,2026-01-07,2026-01-07 08:48:48
S162,ET2,2026-01-08,2026-01-08 08:59:23
S162,ET2,2026-01-09,2026-01-09 08:59:53
S162,ET2,2026-01-10,2026-01-10 08:58:07
S162,ET2,2026-01-12,2026-01-12 09:00:49
S162,ET2,2026-01-19,2026-01-19 09:00:17
S162,ET2,2026-01-20,2026-01-20 09:02:11
S162,ET2,2026-01-21,2026-01-21 08:55:40
S162,ET2,2026-01-22,2026-01-22 08:56:55
S162,ET2,2026-01-23,2026-01-23 09:01:25
S162,ET2,2026-01-24,2026-01-24 08:56:01
S162,ET2,2026-01-27,2026-01-27 09:04:12
S162,ET2,2026-01-29,2026-01-29 09:00:26
S162,ET2,2026-01-30,2026-01-30 09:00:29
S162,ET2,2026-01-31,2026-01-31 08:56:46
S162,ET2,2026-02-03,2026-02-03 08:58:57
S162,ET2,2026-02-04,2026-02-04 08:59:27
S162,ET2,2026-02-05,2026-02-05 08:53:26
S162,ET2,2026-02-06,2026-02-06 08:56:37
S163,ET1,2025-09-02,2025-09-02 09:17:53
S163,ET1,2025-09-03,2025-09-03 09:17:01
S163,ET1,2025-09-04,2025-09-04 09:17:09
S163,ET1,2025-09-08,2025-09-08 09:10:35
S163,ET1,2025-09-09,2025-09-09 09:21:24
S163,ET1,2025-09-10,2025-09-10 09:20:40
S163,ET1,2025-09-11,2025-09-11 09:14:35
S163,ET1,2025-09-12,2025-09-12 09:21:03
S163,ET1,2025-09-13,2025-09-13 09:20:59
S163,ET1,2025-09-15,2025-09-15 09:14:47
S163,ET1,2025-09-17,2025-09-17 09:22:28
S163,ET1,2025-09-18,2025-09-18 09:15:46
S163,ET1,2025-09-19,2025-09-19 09:19:44
S163,ET1,2025-09-25,2025-09-25 09:15:10
S163,ET1,2025-09-26,2025-09-26 09:20:24
S163,ET1,2025-11-10,2025-11-10 09:24:23
S163,ET1,2025-11-13,2025-11-13 09:46:42
S163,ET1,2025-11-20,2025-11-20 09:11:00
S163,ET1,2025-11-21,2025-11-21 09:01:56
S163,ET1,2025-12-01,2025-12-01 08:58:43
S163,ET1,2025-12-04,2025-12-04 09:10:00
S163,ET1,2025-12-06,2025-12-06 08:53:11
S163,ET1,2025-12-18,2025-12-18 09:03:33
S163,ET1,2026-01-12,2026-01-12 09:20:31
S163,ET1,2026-01-22,2026-01-22 09:16:35
S163,ET1,2026-01-26,2026-01-26 09:29:58
S163,ET1,2026-01-28,2026-01-28 09:04:49
S163,ET1,2026-01-30,2026-01-30 09:00:29
S163,ET1,2026-01-31,2026-01-31 09:19:38
S163,ET1,2026-02-02,2026-02-02 09:18:50
S163,ET1,2026-02-03,2026-02-03 09:19:28
S163,ET1,2026-02-04,2026-02-04 09:19:35
S163,ET1,2026-02-05,2026-02-05 09:20:19
S163,ET1,2026-02-06,2026-02-06 09:22:49
S163,ET2,2025-09-09,2025-09-09 09:21:21
S163,ET2,2025-09-12,2025-09-12 09:21:03
S163,ET2,2025-09-18,2025-09-18 09:15:47
S163,ET2,2025-09-19,2025-09-19 09:19:45
S163,ET2,2025-09-25,2025-09-25 09:15:10
S163,ET2,2025-10-06,2025-10-06 09:27:17
S163,ET2,2025-10-07,2025-10-07 09:17:21
S163,ET2,2025-10-09,2025-10-09 09:20:58
S163,ET2,2025-10-10,2025-10-10 09:19:07
S163,ET2,2025-10-13,2025-10-13 09:27:36
S163,ET2,2025-10-15,2025-10-15 16:32:29
S163,ET2,2025-10-16,2025-10-16 09:19:20
S163,ET2,2025-10-17,2025-10-17 09:18:33
S163,ET2,2025-10-22,2025-10-22 09:21:58
S163,ET2,2025-10-23,2025-10-23 09:15:43
S163,ET2,2025-10-25,2025-10-25 09:13:32
S163,ET2,2025-10-27,2025-10-27 09:19:00
S163,ET2,2025-10-29,2025-10-29 09:21:18
S163,ET2,2025-10-31,2025-10-31 09:26:38
S163,ET2,2025-11-01,2025-11-01 09:26:27
S163,ET2,2025-11-03,2025-11-03 09:18:50
S163,ET2,2025-11-06,2025-11-06 09:09:18
S163,ET2,2025-11-10,2025-11-10 09:24:23
S163,ET2,2025-11-13,2025-11-13 09:46:42
S163,ET2,2025-11-20,2025-11-20 09:11:00
S163,ET2,2025-11-21,2025-11-21 09:01:56
S163,ET2,2025-12-01,2025-12-01 08:58:43
S163,ET2,2025-12-06,2025-12-06 08:53:11
S163,ET2,2025-12-18,2025-12-18 09:03:33
S163,ET2,2026-01-12,2026-01-12 09:20:31
S163,ET2,2026-01-26,2026-01-26 09:29:58
S163,ET2,2026-01-28,2026-01-28 09:04:49
S163,ET2,2026-01-30,2026-01-30 09:00:29
S163,ET2,2026-02-02,2026-02-02 09:18:50
S163,ET2,2026-02-03,2026-02-03 09:19:28
S163,ET2,2026-02-04,2026-02-04 09:19:40
S163,ET2,2026-02-05,2026-02-05 09:20:19
S164,ET1,2025-09-03,2025-09-03 08:45:04
S164,ET1,2025-09-04,2025-09-04 08:45:04
S164,ET1,2025-09-08,2025-09-08 09:01:00
S164,ET1,2025-09-09,2025-09-09 08:51:22
S164,ET1,2025-09-10,2025-09-10 08:48:06
S164,ET1,2025-09-11,2025-09-11 08:50:08
S164,ET1,2025-09-12,2025-09-12 08:57:09
S164,ET1,2025-09-13,2025-09-13 08:47:26
S164,ET1,2025-09-15,2025-09-15 09:11:17
S164,ET1,2025-09-17,2025-09-17 09:16:07
S164,ET1,2025-09-19,2025-09-19 08:55:21
S164,ET1,2025-09-23,2025-09-23 09:11:01
S164,ET1,2025-09-24,2025-09-24 09:02:40
S164,ET1,2025-09-25,2025-09-25 08:51:57
S164,ET1,2025-09-26,2025-09-26 08:54:01
S164,ET1,2025-11-07,2025-11-07 08:42:32
S164,ET1,2025-11-08,2025-11-08 08:47:52
S164,ET1,2025-11-10,2025-11-10 09:16:46
S164,ET1,2025-11-11,2025-11-11 08:45:05
S164,ET1,2025-11-12,2025-11-12 08:47:35
S164,ET1,2025-11-13,2025-11-13 08:46:43
S164,ET1,2025-11-14,2025-11-14 08:54:28
S164,ET1,2025-11-18,2025-11-18 08:55:47
S164,ET1,2025-11-19,2025-11-19 08:49:22
S164,ET1,2025-11-20,2025-11-20 08:37:28
S164,ET1,2025-11-21,2025-11-21 08:58:31
S164,ET1,2025-11-25,2025-11-25 08:46:22
S164,ET1,2025-11-27,2025-11-27 08:51:16
S164,ET1,2025-12-03,2025-12-03 09:07:45
S164,ET1,2025-12-04,2025-12-04 08:59:43
S164,ET1,2025-12-05,2025-12-05 08:43:53
S164,ET1,2025-12-06,2025-12-06 08:51:45
S164,ET1,2025-12-09,2025-12-09 08:51:52
S164,ET1,2025-12-11,2025-12-11 08:53:46
S164,ET1,2025-12-13,2025-12-13 08:59:56
S164,ET1,2025-12-16,2025-12-16 08:50:58
S164,ET1,2025-12-17,2025-12-17 09:04:23
S164,ET1,2025-12-18,2025-12-18 08:48:14
S164,ET1,2025-12-19,2025-12-19 08:48:09
S164,ET1,2025-12-20,2025-12-20 08:52:03
S164,ET1,2025-12-22,2025-12-22 09:06:25
S164,ET1,2025-12-23,2025-12-23 09:05:34
S164,ET1,2026-01-05,2026-01-05 09:01:29
S164,ET1,2026-01-07,2026-01-07 08:49:28
S164,ET1,2026-01-09,2026-01-09 09:02:45
S164,ET1,2026-01-13,2026-01-13 09:01:11
S164,ET1,2026-02-02,2026-02-02 09:14:28
S164,ET1,2026-02-03,2026-02-03 09:18:22
S164,ET1,2026-02-04,2026-02-04 09:07:09
S164,ET1,2026-02-05,2026-02-05 09:16:10
S164,ET1,2026-02-06,2026-02-06 09:06:04
S164,ET2,2025-09-02,2025-09-02 08:50:52
S164,ET2,2025-09-03,2025-09-03 08:45:05
S164,ET2,2025-09-04,2025-09-04 08:45:05
S164,ET2,2025-09-08,2025-09-08 09:00:58
S164,ET2,2025-09-09,2025-09-09 08:51:21
S164,ET2,2025-09-10,2025-09-10 08:48:05
S164,ET2,2025-09-11,2025-09-11 08:50:04
S164,ET2,2025-09-12,2025-09-12 08:57:11
S164,ET2,2025-09-13,2025-09-13 08:47:24
S164,ET2,2025-09-17,2025-09-17 09:12:57
S164,ET2,2025-09-18,2025-09-18 08:45:14
S164,ET2,2025-09-19,2025-09-19 08:55:22
S164,ET2,2025-09-22,2025-09-22 10:23:16
S164,ET2,2025-09-23,2025-09-23 09:11:01
S164,ET2,2025-09-24,2025-09-24 09:02:40
S164,ET2,2025-09-25,2025-09-25 08:51:57
S164,ET2,2025-09-26,2025-09-26 08:54:01
S164,ET2,2025-10-06,2025-10-06 09:02:07
S164,ET2,2025-10-07,2025-10-07 08:50:45
S164,ET2,2025-10-08,2025-10-08 08:58:18
S164,ET2,2025-10-09,2025-10-09 09:02:52
S164,ET2,2025-10-10,2025-10-10 08:49:34
S164,ET2,2025-10-13,2025-10-13 09:05:46
S164,ET2,2025-10-14,2025-10-14 08:45:34
S164,ET2,2025-10-15,2025-10-15 16:34:14
S164,ET2,2025-10-16,2025-10-16 08:42:22
S164,ET2,2025-10-17,2025-10-17 09:18:43
S164,ET2,2025-10-22,2025-10-22 09:12:17
S164,ET2,2025-10-23,2025-10-23 09:15:48
S164,ET2,2025-10-25,2025-10-25 08:47:40
S164,ET2,2025-10-27,2025-10-27 09:05:59
S164,ET2,2025-10-29,2025-10-29 09:25:13
S164,ET2,2025-10-30,2025-10-30 08:44:45
S164,ET2,2025-10-31,2025-10-31 08:42:04
S164,ET2,2025-11-03,2025-11-03 08:52:48
S164,ET2,2025-11-06,2025-11-06 09:18:53
S164,ET2,2025-11-07,2025-11-07 08:42:32
S164,ET2,2025-11-10,2025-11-10 09:16:46
S164,ET2,2025-11-11,2025-11-11 08:45:05
S164,ET2,2025-11-12,2025-11-12 08:47:35
S164,ET2,2025-11-13,2025-11-13 08:46:43
S164,ET2,2025-11-14,2025-11-14 08:54:28
S164,ET2,2025-11-17,2025-11-17 09:08:16
S164,ET2,2025-11-18,2025-11-18 08:55:47
S164,ET2,2025-11-19,2025-11-19 08:49:22
S164,ET2,2025-11-20,2025-11-20 08:37:28
S164,ET2,2025-11-21,2025-11-21 08:58:31
S164,ET2,2025-11-25,2025-11-25 08:46:22
S164,ET2,2025-11-27,2025-11-27 08:51:16
S164,ET2,2025-11-28,2025-11-28 08:56:01
S164,ET2,2025-12-03,2025-12-03 09:07:45
S164,ET2,2025-12-04,2025-12-04 08:59:43
S164,ET2,2025-12-05,2025-12-05 08:43:53
S164,ET2,2025-12-06,2025-12-06 08:51:45
S164,ET2,2025-12-09,2025-12-09 08:51:52
S164,ET2,2025-12-11,2025-12-11 08:53:46
S164,ET2,2025-12-13,2025-12-13 08:59:56
S164,ET2,2025-12-17,2025-12-17 09:04:23
S164,ET2,2025-12-18,2025-12-18 08:48:14
S164,ET2,2025-12-19,2025-12-19 08:48:09
S164,ET2,2025-12-20,2025-12-20 08:52:03
S164,ET2,2025-12-22,2025-12-22 09:06:25
S164,ET2,2025-12-23,2025-12-23 09:05:34
S164,ET2,2026-01-05,2026-01-05 09:01:29
S164,ET2,2026-01-07,2026-01-07 08:49:28
S164,ET2,2026-01-09,2026-01-09 09:02:45
S164,ET2,2026-01-12,2026-01-12 09:11:50
S164,ET2,2026-01-13,2026-01-13 09:01:11
S164,ET2,2026-01-30,2026-01-30 08:43:53
S164,ET2,2026-02-02,2026-02-02 09:14:28
S164,ET2,2026-02-03,2026-02-03 09:18:22
S164,ET2,2026-02-04,2026-02-04 09:07:09
S164,ET2,2026-02-05,2026-02-05 09:16:10
S164,ET2,2026-02-06,2026-02-06 09:06:04
S165,ET1,2025-09-02,2025-09-02 09:04:21
S165,ET1,2025-09-04,2025-09-04 09:20:52
S165,ET1,2025-09-08,2025-09-08 09:05:58
S165,ET1,2025-09-09,2025-09-09 12:33:07
S165,ET1,2025-09-10,2025-09-10 09:13:01
S165,ET1,2025-09-11,2025-09-11 09:18:54
S165,ET1,2025-09-12,2025-09-12 09:17:31
S165,ET1,2025-09-13,2025-09-13 09:19:40
S165,ET1,2025-09-15,2025-09-15 09:09:32
S165,ET1,2025-09-17,2025-09-17 09:09:44
S165,ET1,2025-09-18,2025-09-18 09:03:06
S165,ET1,2025-09-19,2025-09-19 09:21:17
S165,ET1,2025-09-22,2025-09-22 12:29:34
S165,ET1,2025-09-23,2025-09-23 09:16:12
S165,ET1,2025-09-25,2025-09-25 09:13:25
S165,ET1,2025-09-26,2025-09-26 09:16:52
S165,ET1,2025-11-08,2025-11-08 09:03:19
S165,ET1,2025-11-11,2025-11-11 09:04:33
S165,ET1,2025-11-12,2025-11-12 09:03:52
S165,ET1,2025-11-18,2025-11-18 09:03:34
S165,ET1,2025-11-25,2025-11-25 09:07:33
S165,ET1,2025-12-06,2025-12-06 09:12:10
S165,ET1,2025-12-20,2025-12-20 09:10:48
S165,ET1,2026-01-12,2026-01-12 09:08:11
S165,ET1,2026-01-19,2026-01-19 09:02:34
S165,ET1,2026-01-26,2026-01-26 10:18:39
S165,ET1,2026-02-02,2026-02-02 09:20:46
S165,ET1,2026-02-03,2026-02-03 09:11:54
S165,ET1,2026-02-04,2026-02-04 09:06:03
S165,ET1,2026-02-05,2026-02-05 09:10:49
S165,ET1,2026-02-06,2026-02-06 09:17:51
S165,ET2,2025-09-02,2025-09-02 09:04:18
S165,ET2,2025-09-03,2025-09-03 12:29:06
S165,ET2,2025-09-04,2025-09-04 09:20:51
S165,ET2,2025-09-09,2025-09-09 12:33:10
S165,ET2,2025-09-18,2025-09-18 09:03:10
S165,ET2,2025-09-19,2025-09-19 09:21:21
S165,ET2,2025-09-22,2025-09-22 12:29:34
S165,ET2,2025-09-26,2025-09-26 09:16:52
S165,ET2,2025-10-06,2025-10-06 09:25:12
S165,ET2,2025-10-07,2025-10-07 09:17:52
S165,ET2,2025-10-08,2025-10-08 09:28:24
S165,ET2,2025-10-10,2025-10-10 09:16:57
S165,ET2,2025-10-13,2025-10-13 09:19:11
S165,ET2,2025-10-15,2025-10-15 16:32:24
S165,ET2,2025-10-16,2025-10-16 09:17:30
S165,ET2,2025-10-17,2025-10-17 09:19:48
S165,ET2,2025-10-22,2025-10-22 09:17:58
S165,ET2,2025-10-23,2025-10-23 09:11:43
S165,ET2,2025-10-25,2025-10-25 09:04:26
S165,ET2,2025-10-27,2025-10-27 09:29:30
S165,ET2,2025-10-29,2025-10-29 08:57:12
S165,ET2,2025-10-30,2025-10-30 09:07:33
S165,ET2,2025-10-31,2025-10-31 09:22:46
S165,ET2,2025-11-03,2025-11-03 09:10:12
S165,ET2,2025-11-06,2025-11-06 09:21:38
S165,ET2,2025-11-08,2025-11-08 09:03:19
S165,ET2,2025-11-12,2025-11-12 09:03:52
S165,ET2,2025-11-18,2025-11-18 09:03:34
S165,ET2,2025-11-25,2025-11-25 09:07:33
S165,ET2,2025-12-06,2025-12-06 09:12:10
S165,ET2,2025-12-20,2025-12-20 09:10:48
S165,ET2,2026-01-12,2026-01-12 09:08:11
S165,ET2,2026-01-19,2026-01-19 09:02:34
S165,ET2,2026-01-30,2026-01-30 05:54:54
S165,ET2,2026-01-31,2026-01-31 09:05:28
S165,ET2,2026-02-02,2026-02-02 09:20:46
S165,ET2,2026-02-03,2026-02-03 09:11:54
S165,ET2,2026-02-04,2026-02-04 09:06:03
S165,ET2,2026-02-06,2026-02-06 09:17:51
S166,ET1,2025-09-02,2025-09-02 08:46:12
S166,ET1,2025-09-03,2025-09-03 08:46:10
S166,ET1,2025-09-04,2025-09-04 08:59:08
S166,ET1,2025-09-08,2025-09-08 08:46:08
S166,ET1,2025-09-09,2025-09-09 08:48:07
S166,ET1,2025-09-11,2025-09-11 08:46:31
S166,ET1,2025-09-12,2025-09-12 08:44:08
S166,ET1,2025-09-13,2025-09-13 08:44:34
S166,ET1,2025-09-15,2025-09-15 08:45:26
S166,ET1,2025-09-17,2025-09-17 08:47:23
S166,ET1,2025-09-18,2025-09-18 08:51:35
S166,ET1,2025-09-19,2025-09-19 08:50:32
S166,ET1,2025-09-23,2025-09-23 08:49:16
S166,ET1,2025-09-24,2025-09-24 08:44:57
S166,ET1,2025-09-25,2025-09-25 08:50:17
S166,ET1,2025-09-26,2025-09-26 08:47:26
S166,ET1,2025-11-07,2025-11-07 08:49:22
S166,ET1,2025-11-08,2025-11-08 08:50:04
S166,ET1,2025-11-10,2025-11-10 08:47:10
S166,ET1,2025-11-11,2025-11-11 08:45:45
S166,ET1,2025-11-12,2025-11-12 08:48:05
S166,ET1,2025-11-13,2025-11-13 08:55:44
S166,ET1,2025-11-14,2025-11-14 09:03:15
S166,ET1,2025-11-17,2025-11-17 08:49:33
S166,ET1,2025-11-18,2025-11-18 08:50:21
S166,ET1,2025-11-19,2025-11-19 09:01:56
S166,ET1,2025-11-20,2025-11-20 08:49:13
S166,ET1,2025-11-21,2025-11-21 08:48:25
S166,ET1,2025-11-24,2025-11-24 08:52:44
S166,ET1,2025-11-25,2025-11-25 08:51:58
S166,ET1,2025-11-26,2025-11-26 08:45:31
S166,ET1,2025-11-27,2025-11-27 09:09:58
S166,ET1,2025-11-28,2025-11-28 08:43:21
S166,ET1,2025-12-01,2025-12-01 08:51:42
S166,ET1,2025-12-02,2025-12-02 08:47:33
S166,ET1,2025-12-03,2025-12-03 08:52:01
S166,ET1,2025-12-04,2025-12-04 08:50:12
S166,ET1,2025-12-05,2025-12-05 08:47:19
S166,ET1,2025-12-06,2025-12-06 08:49:11
S166,ET1,2025-12-08,2025-12-08 08:47:51
S166,ET1,2025-12-09,2025-12-09 08:45:37
S166,ET1,2025-12-10,2025-12-10 08:43:55
S166,ET1,2025-12-11,2025-12-11 08:46:05
S166,ET1,2025-12-12,2025-12-12 08:46:15
S166,ET1,2025-12-13,2025-12-13 08:52:50
S166,ET1,2025-12-15,2025-12-15 08:50:59
S166,ET1,2025-12-16,2025-12-16 08:49:48
S166,ET1,2025-12-17,2025-12-17 08:46:05
S166,ET1,2025-12-18,2025-12-18 08:49:29
S166,ET1,2025-12-19,2025-12-19 08:52:24
S166,ET1,2025-12-20,2025-12-20 08:50:08
S166,ET1,2025-12-22,2025-12-22 08:47:20
S166,ET1,2026-01-05,2026-01-05 08:47:11
S166,ET1,2026-01-06,2026-01-06 08:45:58
S166,ET1,2026-01-08,2026-01-08 08:47:47
S166,ET1,2026-01-09,2026-01-09 08:52:47
S166,ET1,2026-01-10,2026-01-10 08:48:16
S166,ET1,2026-01-13,2026-01-13 08:51:14
S166,ET1,2026-01-19,2026-01-19 08:50:26
S166,ET1,2026-01-20,2026-01-20 08:49:46
S166,ET1,2026-01-21,2026-01-21 08:42:00
S166,ET1,2026-01-22,2026-01-22 08:46:29
S166,ET1,2026-01-24,2026-01-24 08:49:00
S166,ET1,2026-01-27,2026-01-27 08:49:59
S166,ET1,2026-01-28,2026-01-28 08:49:20
S166,ET1,2026-01-29,2026-01-29 08:49:19
S166,ET1,2026-01-30,2026-01-30 08:49:03
S166,ET1,2026-02-02,2026-02-02 08:52:52
S166,ET1,2026-02-03,2026-02-03 08:50:21
S166,ET1,2026-02-06,2026-02-06 08:49:11
S166,ET2,2025-09-02,2025-09-02 08:46:13
S166,ET2,2025-09-03,2025-09-03 08:46:11
S166,ET2,2025-09-09,2025-09-09 08:48:06
S166,ET2,2025-09-11,2025-09-11 08:46:30
S166,ET2,2025-09-12,2025-09-12 08:44:07
S166,ET2,2025-09-13,2025-09-13 08:44:36
S166,ET2,2025-09-15,2025-09-15 08:45:30
S166,ET2,2025-09-22,2025-09-22 10:17:54
S166,ET2,2025-09-23,2025-09-23 08:49:16
S166,ET2,2025-09-24,2025-09-24 08:44:57
S166,ET2,2025-09-25,2025-09-25 08:50:17
S166,ET2,2025-10-06,2025-10-06 08:50:16
S166,ET2,2025-10-08,2025-10-08 08:49:08
S166,ET2,2025-10-09,2025-10-09 08:49:06
S166,ET2,2025-10-10,2025-10-10 09:13:26
S166,ET2,2025-10-13,2025-10-13 08:44:09
S166,ET2,2025-10-15,2025-10-15 16:13:42
S166,ET2,2025-10-16,2025-10-16 08:49:02
S166,ET2,2025-10-17,2025-10-17 08:46:36
S166,ET2,2025-10-22,2025-10-22 08:45:02
S166,ET2,2025-10-23,2025-10-23 08:47:21
S166,ET2,2025-10-27,2025-10-27 08:48:48
S166,ET2,2025-10-29,2025-10-29 08:44:25
S166,ET2,2025-10-31,2025-10-31 08:48:49
S166,ET2,2025-11-03,2025-11-03 08:48:43
S166,ET2,2025-11-06,2025-11-06 08:49:58
S166,ET2,2025-11-07,2025-11-07 08:49:22
S166,ET2,2025-11-12,2025-11-12 08:48:05
S166,ET2,2025-11-17,2025-11-17 08:49:33
S166,ET2,2025-11-19,2025-11-19 09:01:56
S166,ET2,2025-11-20,2025-11-20 08:49:13
S166,ET2,2025-11-21,2025-11-21 08:48:25
S166,ET2,2025-11-24,2025-11-24 08:52:44
S166,ET2,2025-11-25,2025-11-25 08:51:58
S166,ET2,2025-11-26,2025-11-26 08:45:31
S166,ET2,2025-11-27,2025-11-27 09:09:58
S166,ET2,2025-11-28,2025-11-28 08:43:21
S166,ET2,2025-12-01,2025-12-01 08:51:42
S166,ET2,2025-12-02,2025-12-02 08:47:33
S166,ET2,2025-12-04,2025-12-04 08:50:12
S166,ET2,2025-12-05,2025-12-05 08:47:19
S166,ET2,2025-12-06,2025-12-06 08:49:11
S166,ET2,2025-12-08,2025-12-08 08:47:51
S166,ET2,2025-12-09,2025-12-09 08:45:37
S166,ET2,2025-12-10,2025-12-10 08:43:55
S166,ET2,2025-12-11,2025-12-11 08:46:05
S166,ET2,2025-12-13,2025-12-13 08:52:50
S166,ET2,2025-12-15,2025-12-15 08:50:59
S166,ET2,2025-12-17,2025-12-17 08:46:05
S166,ET2,2025-12-18,2025-12-18 08:49:29
S166,ET2,2025-12-19,2025-12-19 08:52:24
S166,ET2,2025-12-20,2025-12-20 08:50:08
S166,ET2,2025-12-22,2025-12-22 08:47:20
S166,ET2,2026-01-05,2026-01-05 08:47:11
S166,ET2,2026-01-08,2026-01-08 08:47:47
S166,ET2,2026-01-09,2026-01-09 08:52:47
S166,ET2,2026-01-10,2026-01-10 08:48:16
S166,ET2,2026-01-12,2026-01-12 08:48:38
S166,ET2,2026-01-13,2026-01-13 08:51:14
S166,ET2,2026-01-20,2026-01-20 08:49:46
